,Date,Start (ET),Visitor/Neutral,VisitorScore,Home/Neutral,HomeScore,Attend.,Arena,season,players
2350,2021-12-17,9:00p,San Antonio Spurs,128,Utah Jazz,126,18306.0,Vivint Smart Home Arena,2022,"[[['Dejounte Murray', 'Jakob Poeltl', 'Derrick White', 'Keldon Johnson', 'Doug McDermott'], ['Lonnie Walker IV', 'Devin Vassell', 'Drew Eubanks']], [['Rudy Gobert', 'Mike Conley', 'Donovan Mitchell', 'Bojan Bogdanović', ""Royce O'Neale""], ['Jordan Clarkson', 'Joe Ingles', 'Rudy Gay']]]"
2351,2021-12-17,10:00p,Los Angeles Lakers,92,Minnesota Timberwolves,110,17136.0,Target Center,2022,"[[['LeBron James', 'Wayne Ellington', 'Russell Westbrook', 'Kent Bazemore', 'Anthony Davis'], ['Carmelo Anthony', 'Rajon Rondo', 'Isaiah Thomas']], [['Karl-Anthony Towns', 'Malik Beasley', 'Patrick Beverley', 'Jarred Vanderbilt', ""D'Angelo Russell""], ['Jaden McDaniels', 'Jaylen Nowell', 'Josh Okogie']]]"
2352,2021-12-17,10:00p,Charlotte Hornets,116,Portland Trail Blazers,125,18399.0,Moda Center,2022,"[[['Miles Bridges', 'LaMelo Ball', 'Terry Rozier', 'Gordon Hayward', 'Mason Plumlee'], ['Kelly Oubre Jr.', 'Cody Martin', 'P.J. Washington']], [['Norman Powell', 'Damian Lillard', 'Larry Nance Jr.', 'Nassir Little', 'Jusuf Nurkić'], ['Robert Covington', 'Ben McLemore', 'Anfernee Simons']]]"
2353,2021-12-17,10:00p,Memphis Grizzlies,124,Sacramento Kings,105,14659.0,Golden 1 Center,2022,"[[['Dillon Brooks', 'Tyus Jones', 'Steven Adams', 'Jaren Jackson Jr.', 'Desmond Bane'], [""De'Anthony Melton"", 'Kyle Anderson', 'Xavier Tillman Sr.']], [['Tyrese Haliburton', 'Buddy Hield', 'Chimezie Metu', 'Harrison Barnes', 'Tristan Thompson'], ['Maurice Harkless', ""Jahmi'us Ramsey"", 'Damian Jones']]]"
2354,2021-12-18,12:00p,Houston Rockets,116,Detroit Pistons,107,13722.0,Little Caesars Arena,2022,"[[['Garrison Mathews', 'Christian Wood', 'Eric Gordon', ""Jae'Sean Tate"", 'Josh Christopher'], ['KJ Martin', 'Alperen Sengun', 'David Nwaba']], [['Saddiq Bey', 'Cade Cunningham', 'Killian Hayes', 'Hamidou Diallo', 'Isaiah Stewart'], ['Frank Jackson', 'Saben Lee', 'Trey Lyles']]]"
2355,2021-12-18,7:00p,New York Knicks,107,Boston Celtics,114,19156.0,TD Garden,2022,"[[['Evan Fournier', 'Alec Burks', 'Julius Randle', 'Kemba Walker', 'Nerlens Noel'], ['Mitchell Robinson', 'Taj Gibson', 'Wayne Selden']], [['Jayson Tatum', 'Marcus Smart', 'Jaylen Brown', 'Robert Williams', 'Aaron Nesmith'], ['Josh Richardson', 'Payton Pritchard', 'Enes Freedom']]]"
2356,2021-12-18,7:30p,Orlando Magic,100,Brooklyn Nets,93,16292.0,Barclays Center,2022,"[[['Robin Lopez', 'Gary Harris', 'Chuma Okeke', 'Mychal Mulder', 'Franz Wagner'], ['Hassani Gravett', 'B.J. Johnson', 'Aleem Ford']], [['Patty Mills', 'Kessler Edwards', 'Cam Thomas', 'David Duke Jr.', 'Blake Griffin'], ['Langston Galloway', 'Shaquille Harrison', 'James Ennis III']]]"
2357,2021-12-18,7:30p,Golden State Warriors,100,Toronto Raptors,119,7988.0,Scotiabank Arena,2022,"[[['Jonathan Kuminga', 'Damion Lee', 'Juan Toscano-Anderson', 'Chris Chiozza', 'Kevon Looney'], ['Nemanja Bjelica', 'Moses Moody', 'Gary Payton II']], [['Fred VanVleet', 'Scottie Barnes', 'Gary Trent Jr.', 'OG Anunoby', 'Chris Boucher'], ['Precious Achiuwa', 'Yuta Watanabe', 'Svi Mykhailiuk']]]"
2358,2021-12-18,8:00p,Los Angeles Clippers,103,Oklahoma City Thunder,104,15123.0,Paycom Center,2022,"[[['Terance Mann', 'Luke Kennard', 'Reggie Jackson', 'Justise Winslow', 'Ivica Zubac'], ['Nicolas Batum', 'Eric Bledsoe', 'Isaiah Hartenstein']], [['Luguentz Dort', 'Shai Gilgeous-Alexander', 'Josh Giddey', 'Aaron Wiggins', 'Jeremiah Robinson-Earl'], ['Darius Bazley', 'Kenrich Williams', 'Tre Mann']]]"
2359,2021-12-18,9:00p,Cleveland Cavaliers,119,Milwaukee Bucks,90,17341.0,Fiserv Forum,2022,"[[['Darius Garland', 'Lauri Markkanen', 'Jarrett Allen', 'Dean Wade', 'Lamar Stevens'], ['Ricky Rubio', 'Cedi Osman', 'Kevin Love']], [['Javonte Smart', 'Sandro Mamukelashvili', 'Jordan Nwora', 'DeMarcus Cousins', 'George Hill'], ['Thanasis Antetokounmpo', 'Pat Connaughton', 'Semi Ojeleye']]]"
2360,2021-12-18,9:00p,Washington Wizards,109,Utah Jazz,103,18306.0,Vivint Smart Home Arena,2022,"[[['Bradley Beal', 'Kentavious Caldwell-Pope', 'Daniel Gafford', 'Spencer Dinwiddie', 'Kyle Kuzma'], ['Deni Avdija', 'Raul Neto', 'Montrezl Harrell']], [['Rudy Gobert', 'Donovan Mitchell', ""Royce O'Neale"", 'Bojan Bogdanović', 'Joe Ingles'], ['Jordan Clarkson', 'Rudy Gay', 'Trent Forrest']]]"
2361,2021-12-19,6:00p,Miami Heat,90,Detroit Pistons,100,15188.0,Little Caesars Arena,2022,"[[['Kyle Lowry', 'Duncan Robinson', 'Gabe Vincent', 'Dewayne Dedmon', 'P.J. Tucker'], ['Max Strus', 'Marcus Garrett', 'Omer Yurtseven']], [['Saddiq Bey', 'Cade Cunningham', 'Isaiah Stewart', 'Hamidou Diallo', 'Killian Hayes'], ['Cory Joseph', 'Frank Jackson', 'Trey Lyles']]]"
2362,2021-12-19,6:00p,Portland Trail Blazers,105,Memphis Grizzlies,100,15977.0,FedEx Forum,2022,"[[['Damian Lillard', 'Nassir Little', 'Norman Powell', 'Jusuf Nurkić', 'Larry Nance Jr.'], ['Robert Covington', 'Anfernee Simons', 'Ben McLemore']], [['Steven Adams', 'Dillon Brooks', 'Desmond Bane', 'Tyus Jones', 'Jaren Jackson Jr.'], ['Kyle Anderson', ""De'Anthony Melton"", 'John Konchar']]]"
2363,2021-12-19,6:00p,San Antonio Spurs,114,Sacramento Kings,121,15091.0,Golden 1 Center,2022,"[[['Dejounte Murray', 'Jakob Poeltl', 'Keldon Johnson', 'Devin Vassell', 'Derrick White'], ['Bryn Forbes', 'Lonnie Walker IV', 'Jock Landale']], [['Harrison Barnes', 'Buddy Hield', 'Tyrese Haliburton', 'Chimezie Metu', 'Tristan Thompson'], ['Maurice Harkless', 'Damian Jones', ""Jahmi'us Ramsey""]]]"
2364,2021-12-19,8:00p,Los Angeles Lakers,110,Chicago Bulls,115,21560.0,United Center,2022,"[[['LeBron James', 'Russell Westbrook', 'Wayne Ellington', 'Isaiah Thomas', 'DeAndre Jordan'], ['Carmelo Anthony', 'Rajon Rondo', 'Trevor Ariza']], [['Lonzo Ball', 'Alex Caruso', 'Nikola Vučević', 'Javonte Green', 'DeMar DeRozan'], ['Coby White', 'Alfonzo McKinnie', 'Tony Bradley']]]"
2365,2021-12-19,8:00p,Dallas Mavericks,105,Minnesota Timberwolves,111,16127.0,Target Center,2022,"[[['Tim Hardaway Jr.', 'Jalen Brunson', 'Dorian Finney-Smith', 'Kristaps Porziņģis', 'Dwight Powell'], ['Maxi Kleber', 'Sterling Brown', 'Trey Burke']], [['Jarred Vanderbilt', ""D'Angelo Russell"", 'Karl-Anthony Towns', 'Patrick Beverley', 'Malik Beasley'], ['Jaden McDaniels', 'Naz Reid', 'Jaylen Nowell']]]"
2366,2021-12-19,8:00p,Charlotte Hornets,106,Phoenix Suns,137,17071.0,Phoenix Suns Arena,2022,"[[['Miles Bridges', 'Gordon Hayward', 'LaMelo Ball', 'Terry Rozier', 'Mason Plumlee'], ['Jalen McDaniels', 'Ish Smith', 'Kelly Oubre Jr.']], [['Mikal Bridges', 'Devin Booker', 'Chris Paul', 'Deandre Ayton', 'Jae Crowder'], ['Cameron Payne', 'Landry Shamet', 'Cameron Johnson']]]"
2367,2021-12-20,7:30p,Philadelphia 76ers,108,Boston Celtics,103,19156.0,TD Garden,2022,"[[['Tobias Harris', 'Joel Embiid', 'Seth Curry', 'Danny Green', 'Matisse Thybulle'], ['Isaiah Joe', 'Myles Powell', 'Charles Bassey']], [['Enes Freedom', 'Jayson Tatum', 'Marcus Smart', 'Jaylen Brown', 'Dennis Schröder'], ['Romeo Langford', 'Payton Pritchard', 'Aaron Nesmith']]]"
2368,2021-12-20,8:00p,Houston Rockets,118,Chicago Bulls,133,21150.0,United Center,2022,"[[['Armoni Brooks', 'Christian Wood', 'Eric Gordon', 'Garrison Mathews', ""Jae'Sean Tate""], ['KJ Martin', 'Josh Christopher', 'Alperen Sengun']], [['Lonzo Ball', 'DeMar DeRozan', 'Nikola Vučević', 'Javonte Green', 'Alex Caruso'], ['Coby White', 'Alfonzo McKinnie', 'Tyler Cook']]]"
2369,2021-12-20,8:00p,Oklahoma City Thunder,102,Memphis Grizzlies,99,15721.0,FedEx Forum,2022,"[[['Shai Gilgeous-Alexander', 'Luguentz Dort', 'Josh Giddey', 'Jeremiah Robinson-Earl', 'Derrick Favors'], ['Darius Bazley', 'Kenrich Williams', 'Aleksej Pokusevski']], [['Desmond Bane', 'Dillon Brooks', 'Jaren Jackson Jr.', 'Ja Morant', 'Steven Adams'], ['Kyle Anderson', ""De'Anthony Melton"", 'Xavier Tillman Sr.']]]"
2370,2021-12-20,9:00p,Charlotte Hornets,102,Utah Jazz,112,18306.0,Vivint Smart Home Arena,2022,"[[['Miles Bridges', 'Terry Rozier', 'LaMelo Ball', 'Kelly Oubre Jr.', 'Mason Plumlee'], ['Jalen McDaniels', 'P.J. Washington', 'Ish Smith']], [['Rudy Gobert', 'Donovan Mitchell', ""Royce O'Neale"", 'Mike Conley', 'Bojan Bogdanović'], ['Joe Ingles', 'Jordan Clarkson', 'Rudy Gay']]]"
2371,2021-12-20,10:00p,Sacramento Kings,98,Golden State Warriors,113,18064.0,Chase Center,2022,"[[['Tyrese Haliburton', 'Buddy Hield', 'Harrison Barnes', 'Chimezie Metu', 'Tristan Thompson'], ['Maurice Harkless', 'Damian Jones', ""Jahmi'us Ramsey""]], [['Stephen Curry', 'Draymond Green', 'Damion Lee', 'Kevon Looney', 'Jonathan Kuminga'], ['Otto Porter Jr.', 'Andre Iguodala', 'Gary Payton II']]]"
2372,2021-12-20,10:30p,San Antonio Spurs,116,Los Angeles Clippers,92,18096.0,Crypto.com Arena,2022,"[[['Keldon Johnson', 'Dejounte Murray', 'Derrick White', 'Jakob Poeltl', 'Doug McDermott'], ['Devin Vassell', 'Bryn Forbes', 'Lonnie Walker IV']], [['Terance Mann', 'Paul George', 'Luke Kennard', 'Ivica Zubac', 'Reggie Jackson'], ['Eric Bledsoe', 'Brandon Boston Jr.', 'Serge Ibaka']]]"
2373,2021-12-21,7:30p,Indiana Pacers,96,Miami Heat,125,19600.0,FTX Arena,2022,"[[['Caris LeVert', 'Domantas Sabonis', 'Justin Holiday', 'Myles Turner', 'Malcolm Brogdon'], ['Brad Wanamaker', 'Oshae Brissett', 'Chris Duarte']], [['Max Strus', 'Gabe Vincent', 'Kyle Lowry', 'Duncan Robinson', 'Dewayne Dedmon'], ['KZ Okpala', 'Omer Yurtseven', 'Tyler Herro']]]"
2374,2021-12-21,7:30p,Detroit Pistons,91,New York Knicks,105,17906.0,Madison Square Garden (IV),2022,"[[['Saddiq Bey', 'Hamidou Diallo', 'Cade Cunningham', 'Isaiah Stewart', 'Cory Joseph'], ['Saben Lee', 'Frank Jackson', 'Trey Lyles']], [['Alec Burks', 'Evan Fournier', 'Kemba Walker', 'Julius Randle', 'Nerlens Noel'], ['Mitchell Robinson', 'Taj Gibson', 'Wayne Selden']]]"
2375,2021-12-21,8:00p,Portland Trail Blazers,97,New Orleans Pelicans,111,15272.0,Smoothie King Center,2022,"[[['Norman Powell', 'Damian Lillard', 'Jusuf Nurkić', 'Larry Nance Jr.', 'Tony Snell'], ['Robert Covington', 'Anfernee Simons', 'Ben McLemore']], [['Josh Hart', 'Brandon Ingram', 'Jonas Valančiūnas', ""Devonte' Graham"", 'Herbert Jones'], ['Nickeil Alexander-Walker', 'Willy Hernangómez', 'Trey Murphy III']]]"
2376,2021-12-21,8:30p,Minnesota Timberwolves,102,Dallas Mavericks,114,20056.0,American Airlines Center,2022,"[[['Jaden McDaniels', 'Karl-Anthony Towns', ""D'Angelo Russell"", 'Malik Beasley', 'Leandro Bolmaro'], ['Jaylen Nowell', 'Jordan McLaughlin', 'Naz Reid']], [['Dorian Finney-Smith', 'Jalen Brunson', 'Sterling Brown', 'Frank Ntilikina', 'Dwight Powell'], ['Trey Burke', 'Theo Pinson', 'Marquese Chriss']]]"
2377,2021-12-21,10:00p,Phoenix Suns,108,Los Angeles Lakers,90,18997.0,Crypto.com Arena,2022,"[[['Mikal Bridges', 'Devin Booker', 'Chris Paul', 'Deandre Ayton', 'Jae Crowder'], ['Cameron Johnson', 'Cameron Payne', 'Landry Shamet']], [['Russell Westbrook', 'LeBron James', 'Talen Horton-Tucker', 'Wayne Ellington', 'DeAndre Jordan'], ['Isaiah Thomas', 'Rajon Rondo', 'Trevor Ariza']]]"
2378,2021-12-22,7:30p,Orlando Magic,104,Atlanta Hawks,98,15299.0,State Farm Arena,2022,"[[['Franz Wagner', 'Robin Lopez', 'Gary Harris', 'Chuma Okeke', 'Hassani Gravett'], ['Aleem Ford', 'Tim Frazier', 'B.J. Johnson']], [['Cam Reddish', 'John Collins', 'Delon Wright', 'Gorgui Dieng', 'Skylar Mays'], ['Lance Stephenson', 'Bogdan Bogdanović', 'Onyeka Okongwu']]]"
2379,2021-12-22,7:30p,Cleveland Cavaliers,101,Boston Celtics,111,19156.0,TD Garden,2022,"[[['Darius Garland', 'Lauri Markkanen', 'Ricky Rubio', 'Dean Wade', 'Tacko Fall'], ['Cedi Osman', 'Denzel Valentine', 'Kevin Love']], [['Jayson Tatum', 'Jaylen Brown', 'Robert Williams', 'Marcus Smart', 'Romeo Langford'], ['Payton Pritchard', 'Dennis Schröder', 'Aaron Nesmith']]]"
2380,2021-12-22,8:00p,Houston Rockets,106,Milwaukee Bucks,126,17341.0,Fiserv Forum,2022,"[[['Christian Wood', 'Garrison Mathews', 'Armoni Brooks', 'Eric Gordon', ""Jae'Sean Tate""], ['KJ Martin', 'Alperen Sengun', 'Josh Christopher']], [['Pat Connaughton', 'Jrue Holiday', 'Khris Middleton', 'DeMarcus Cousins', 'Jordan Nwora'], ['George Hill', 'Rodney Hood', 'Wesley Matthews']]]"
2381,2021-12-22,8:00p,Denver Nuggets,94,Oklahoma City Thunder,108,14932.0,Paycom Center,2022,"[[['Aaron Gordon', 'Nikola Jokić', 'Monte Morris', 'Jeff Green', 'Will Barton'], ['Facundo Campazzo', 'Austin Rivers', 'JaMychal Green']], [['Shai Gilgeous-Alexander', 'Luguentz Dort', 'Josh Giddey', 'Jeremiah Robinson-Earl', 'Derrick Favors'], ['Darius Bazley', 'Kenrich Williams', 'Tre Mann']]]"
2382,2021-12-22,10:00p,Los Angeles Clippers,105,Sacramento Kings,89,15386.0,Golden 1 Center,2022,"[[['Eric Bledsoe', 'Paul George', 'Terance Mann', 'Ivica Zubac', 'Nicolas Batum'], ['Amir Coffey', 'Brandon Boston Jr.', 'Serge Ibaka']], [['Buddy Hield', 'Tyrese Haliburton', 'Harrison Barnes', 'Chimezie Metu', 'Richaun Holmes'], ['Tristan Thompson', 'Maurice Harkless', 'Emmanuel Mudiay']]]"
2383,2021-12-23,7:00p,Houston Rockets,106,Indiana Pacers,118,15089.0,Gainbridge Fieldhouse,2022,"[[['Christian Wood', 'Eric Gordon', ""Jae'Sean Tate"", 'Garrison Mathews', 'Jalen Green'], ['Armoni Brooks', 'Alperen Sengun', 'D.J. Augustin']], [['Myles Turner', 'Chris Duarte', 'Justin Holiday', 'Caris LeVert', 'Oshae Brissett'], ['Jeremy Lamb', 'Torrey Craig', 'Goga Bitadze']]]"
2384,2021-12-23,7:00p,New Orleans Pelicans,110,Orlando Magic,104,13954.0,Amway Center,2022,"[[['Josh Hart', 'Brandon Ingram', ""Devonte' Graham"", 'Willy Hernangómez', 'Herbert Jones'], ['Garrett Temple', 'Tomáš Satoranský', 'Jaxson Hayes']], [['Cole Anthony', 'Franz Wagner', 'Gary Harris', 'Wendell Carter Jr.', 'Chuma Okeke'], ['Admiral Schofield', 'Hassani Gravett', 'Tim Frazier']]]"
2385,2021-12-23,7:00p,Atlanta Hawks,98,Philadelphia 76ers,96,20408.0,Wells Fargo Center,2022,"[[['Onyeka Okongwu', 'Delon Wright', 'Skylar Mays', 'John Collins', 'Cam Reddish'], ['Bogdan Bogdanović', 'Wes Iwundu', 'Gorgui Dieng']], [['Tobias Harris', 'Seth Curry', 'Joel Embiid', 'Matisse Thybulle', 'Furkan Korkmaz'], ['Tyrese Maxey', 'Isaiah Joe', 'Charles Bassey']]]"
2386,2021-12-23,7:30p,Detroit Pistons,112,Miami Heat,115,19600.0,FTX Arena,2022,"[[['Saddiq Bey', 'Cory Joseph', 'Frank Jackson', 'Trey Lyles', 'Hamidou Diallo'], ['Josh Jackson', 'Jamorko Pickett', 'Luka Garza']], [['Max Strus', 'Kyle Lowry', 'Gabe Vincent', 'Duncan Robinson', 'Dewayne Dedmon'], ['Tyler Herro', 'Omer Yurtseven', 'Marcus Garrett']]]"
2387,2021-12-23,7:30p,Washington Wizards,124,New York Knicks,117,18208.0,Madison Square Garden (IV),2022,"[[['Spencer Dinwiddie', 'Kyle Kuzma', 'Corey Kispert', 'Aaron Holiday', 'Daniel Gafford'], ['Deni Avdija', 'Montrezl Harrell', 'Raul Neto']], [['Kemba Walker', 'Evan Fournier', 'Alec Burks', 'Julius Randle', 'Mitchell Robinson'], ['Jericho Sims', 'Damyean Dotson', 'Obi Toppin']]]"
2388,2021-12-23,8:30p,Milwaukee Bucks,102,Dallas Mavericks,95,19654.0,American Airlines Center,2022,"[[['Jrue Holiday', 'Khris Middleton', 'Pat Connaughton', 'DeMarcus Cousins', 'Jordan Nwora'], ['George Hill', 'Grayson Allen', 'Wesley Matthews']], [['Jalen Brunson', 'Dorian Finney-Smith', 'Frank Ntilikina', 'Sterling Brown', 'Dwight Powell'], ['Theo Pinson', 'Marquese Chriss', 'Brandon Knight']]]"
2389,2021-12-23,9:00p,Charlotte Hornets,115,Denver Nuggets,107,17003.0,Ball Arena,2022,"[[['Terry Rozier', 'Gordon Hayward', 'Miles Bridges', 'LaMelo Ball', 'Mason Plumlee'], ['Kelly Oubre Jr.', 'Jalen McDaniels', 'P.J. Washington']], [['Nikola Jokić', 'Will Barton', 'Monte Morris', 'Jeff Green', 'Vlatko Čančar'], ['Facundo Campazzo', 'Austin Rivers', 'Zeke Nnaji']]]"
2390,2021-12-23,9:00p,Oklahoma City Thunder,101,Phoenix Suns,113,17071.0,Phoenix Suns Arena,2022,"[[['Shai Gilgeous-Alexander', 'Luguentz Dort', 'Jeremiah Robinson-Earl', 'Josh Giddey', 'Aaron Wiggins'], ['Kenrich Williams', 'Tre Mann', 'Darius Bazley']], [['Devin Booker', 'Chris Paul', 'Jae Crowder', 'Deandre Ayton', 'Mikal Bridges'], ['Cameron Johnson', 'Landry Shamet', 'Cameron Payne']]]"
2391,2021-12-23,9:00p,Minnesota Timberwolves,116,Utah Jazz,128,18306.0,Vivint Smart Home Arena,2022,"[[['Malik Beasley', ""D'Angelo Russell"", 'Jaden McDaniels', 'Jake Layman', 'Naz Reid'], ['Jaylen Nowell', 'Nathan Knight', 'Jordan McLaughlin']], [['Donovan Mitchell', 'Rudy Gobert', 'Bojan Bogdanović', ""Royce O'Neale"", 'Mike Conley'], ['Jordan Clarkson', 'Joe Ingles', 'Rudy Gay']]]"
2392,2021-12-23,10:00p,Memphis Grizzlies,104,Golden State Warriors,113,18064.0,Chase Center,2022,"[[['Dillon Brooks', 'Ja Morant', 'Desmond Bane', 'Jaren Jackson Jr.', 'Steven Adams'], [""De'Anthony Melton"", 'Xavier Tillman Sr.', 'Kyle Anderson']], [['Stephen Curry', 'Draymond Green', 'Gary Payton II', 'Otto Porter Jr.', 'Kevon Looney'], ['Juan Toscano-Anderson', 'Nemanja Bjelica', 'Chris Chiozza']]]"
2393,2021-12-23,10:30p,San Antonio Spurs,138,Los Angeles Lakers,110,18997.0,Crypto.com Arena,2022,"[[['Keldon Johnson', 'Dejounte Murray', 'Derrick White', 'Doug McDermott', 'Jakob Poeltl'], ['Keita Bates-Diop', 'Lonnie Walker IV', 'Devin Vassell']], [['Talen Horton-Tucker', 'Russell Westbrook', 'LeBron James', 'Wayne Ellington', 'Dwight Howard'], ['Isaiah Thomas', 'Carmelo Anthony', 'Rajon Rondo']]]"
2394,2021-12-25,12:00p,Atlanta Hawks,87,New York Knicks,101,19812.0,Madison Square Garden (IV),2022,"[[['Bogdan Bogdanović', 'Cam Reddish', 'Delon Wright', 'John Collins', 'Clint Capela'], ['Skylar Mays', 'Gorgui Dieng', 'Jalen Johnson']], [['Kemba Walker', 'Julius Randle', 'Evan Fournier', 'Mitchell Robinson', 'RJ Barrett'], ['Quentin Grimes', 'Taj Gibson', 'Alec Burks']]]"
2395,2021-12-25,2:30p,Boston Celtics,113,Milwaukee Bucks,117,17341.0,Fiserv Forum,2022,"[[['Marcus Smart', 'Jayson Tatum', 'Robert Williams', 'Jaylen Brown', 'Romeo Langford'], ['Payton Pritchard', 'Juancho Hernangómez', 'Jabari Parker']], [['Jrue Holiday', 'Khris Middleton', 'Giannis Antetokounmpo', 'Grayson Allen', 'DeMarcus Cousins'], ['Bobby Portis', 'George Hill', 'Pat Connaughton']]]"
2396,2021-12-25,5:00p,Golden State Warriors,116,Phoenix Suns,107,17071.0,Phoenix Suns Arena,2022,"[[['Stephen Curry', 'Draymond Green', 'Gary Payton II', 'Otto Porter Jr.', 'Kevon Looney'], ['Jonathan Kuminga', 'Nemanja Bjelica', 'Juan Toscano-Anderson']], [['Devin Booker', 'Mikal Bridges', 'Chris Paul', 'Jae Crowder', 'Deandre Ayton'], ['Cameron Johnson', 'Cameron Payne', 'JaVale McGee']]]"
2397,2021-12-25,8:00p,Brooklyn Nets,122,Los Angeles Lakers,115,18997.0,Crypto.com Arena,2022,"[[['James Harden', 'Bruce Brown', 'Patty Mills', 'Nic Claxton', ""DeAndre' Bembry""], ['James Johnson', 'Langston Galloway', 'Jevon Carter']], [['LeBron James', 'Russell Westbrook', 'Talen Horton-Tucker', 'Wayne Ellington', 'Dwight Howard'], ['Carmelo Anthony', 'Malik Monk', 'Stanley Johnson']]]"
2398,2021-12-25,10:30p,Dallas Mavericks,116,Utah Jazz,120,18306.0,Vivint Smart Home Arena,2022,"[[['Jalen Brunson', 'Frank Ntilikina', 'Kristaps Porziņģis', 'Sterling Brown', 'Dwight Powell'], ['Theo Pinson', 'Brandon Knight', 'Marquese Chriss']], [['Donovan Mitchell', 'Rudy Gobert', 'Mike Conley', ""Royce O'Neale"", 'Bojan Bogdanović'], ['Jordan Clarkson', 'Joe Ingles', 'Rudy Gay']]]"
2399,2021-12-26,3:30p,Orlando Magic,83,Miami Heat,93,19600.0,FTX Arena,2022,"[[['Gary Harris', 'Hassani Gravett', 'Franz Wagner', 'Admiral Schofield', 'Wendell Carter Jr.'], ['R.J. Hampton', 'Aleem Ford', 'Tim Frazier']], [['Max Strus', 'Jimmy Butler', 'Gabe Vincent', 'Omer Yurtseven', 'Duncan Robinson'], ['Caleb Martin', 'Tyler Herro', 'Marcus Garrett']]]"
2400,2021-12-26,6:00p,Toronto Raptors,99,Cleveland Cavaliers,144,19432.0,Rocket Mortgage Fieldhouse,2022,"[[['Yuta Watanabe', 'Svi Mykhailiuk', 'D.J. Wilson', 'Chris Boucher', 'Dalano Banton'], ['Tremont Waters', 'Juwan Morgan', 'Daniel Oturu']], [['Darius Garland', 'Dean Wade', 'Ricky Rubio', 'Lauri Markkanen', 'Kevin Love'], ['Justin Anderson', 'Denzel Valentine', 'Kevin Pangos']]]"
2401,2021-12-26,6:00p,Memphis Grizzlies,127,Sacramento Kings,102,15685.0,Golden 1 Center,2022,"[[['Desmond Bane', 'Ja Morant', 'John Konchar', 'Steven Adams', 'Jaren Jackson Jr.'], ['Killian Tillie', 'Kyle Anderson', 'Tyus Jones']], [['Harrison Barnes', 'Tyrese Haliburton', ""De'Aaron Fox"", 'Chimezie Metu', 'Richaun Holmes'], ['Damian Jones', 'Buddy Hield', 'Maurice Harkless']]]"
2402,2021-12-26,6:00p,Philadelphia 76ers,117,Washington Wizards,96,16767.0,Capital One Arena,2022,"[[['Seth Curry', 'Tyrese Maxey', 'Joel Embiid', 'Tobias Harris', 'Matisse Thybulle'], ['Georges Niang', 'Tyler Johnson', 'Furkan Korkmaz']], [['Corey Kispert', 'Spencer Dinwiddie', 'Kyle Kuzma', 'Aaron Holiday', 'Daniel Gafford'], ['Deni Avdija', 'Dāvis Bertāns', 'Montrezl Harrell']]]"
2403,2021-12-26,7:00p,New Orleans Pelicans,112,Oklahoma City Thunder,117,15608.0,Paycom Center,2022,"[[['Josh Hart', 'Herbert Jones', ""Devonte' Graham"", 'Willy Hernangómez', 'Brandon Ingram'], ['Garrett Temple', 'Jaxson Hayes', 'Tomáš Satoranský']], [['Shai Gilgeous-Alexander', 'Aaron Wiggins', 'Luguentz Dort', 'Josh Giddey', 'Jeremiah Robinson-Earl'], ['Kenrich Williams', 'Théo Maledon', 'Ty Jerome']]]"
2404,2021-12-26,7:00p,Detroit Pistons,109,San Antonio Spurs,144,14715.0,AT&T Center,2022,"[[['Saddiq Bey', 'Hamidou Diallo', 'Frank Jackson', 'Derrick Walton', 'Luka Garza'], ['Cassius Stanley', 'Cheick Diallo', 'Jamorko Pickett']], [['Keita Bates-Diop', 'Keldon Johnson', 'Doug McDermott', 'Derrick White', 'Jakob Poeltl'], ['Bryn Forbes', 'Tre Jones', 'Lonnie Walker IV']]]"
2405,2021-12-26,8:00p,Indiana Pacers,105,Chicago Bulls,113,20475.0,United Center,2022,"[[['Caris LeVert', 'Myles Turner', 'Domantas Sabonis', 'Chris Duarte', 'Justin Holiday'], ['Torrey Craig', 'Oshae Brissett', 'Duane Washington Jr.']], [['DeMar DeRozan', 'Coby White', 'Zach LaVine', 'Nikola Vučević', 'Javonte Green'], ['Ayo Dosunmu', 'Troy Brown Jr.', 'Matt Thomas']]]"
2406,2021-12-26,9:00p,Denver Nuggets,103,Los Angeles Clippers,100,17759.0,Crypto.com Arena,2022,"[[['Nikola Jokić', 'Will Barton', 'Monte Morris', 'Austin Rivers', 'Jeff Green'], ['Davon Reed', 'Facundo Campazzo', 'Vlatko Čančar']], [['Eric Bledsoe', 'Terance Mann', 'Nicolas Batum', 'Ivica Zubac', 'Luke Kennard'], ['Brandon Boston Jr.', 'Amir Coffey', 'Serge Ibaka']]]"
2407,2021-12-27,7:00p,Houston Rockets,99,Charlotte Hornets,123,19349.0,Spectrum Center,2022,"[[['Armoni Brooks', 'Christian Wood', 'David Nwaba', 'Eric Gordon', 'Josh Christopher'], ['Trevelin Queen', 'Daishen Nix', 'Daniel Theis']], [['Mason Plumlee', 'Gordon Hayward', 'Terry Rozier', 'Jalen McDaniels', 'LaMelo Ball'], ['Kelly Oubre Jr.', 'Ish Smith', 'Cody Martin']]]"
